City_ID,Country,City,Date,Lat,Long,Cloudiness,Humidity,Wind_Speed,Temp_Max
3604503,HN,Namasigüe,1604377268,13.2,-87.14,100,83,2.82,75.74
1721577,PH,Cabiraoan,1604377268,18.32,122.09,100,87,7.76,77.95
3530123,MX,Coyotepec,1604377268,19.77,-99.21,5,53,11.41,50
1276491,IN,Beltangadi,1604377268,13.98,75.3,1,66,7.94,77.16
3526473,MX,Jocotitlán,1604377268,19.71,-99.79,5,91,9.17,44.6
1704070,PH,Magalalag,1604377269,17.58,121.74,100,79,10.25,82.09
1692193,PH,Tayuman,1604377269,14.51,121.16,40,62,6.93,91
1723481,PH,Buenavista,1604377269,8.98,125.41,100,58,5.14,89.13
3588476,GT,Tecpán Guatemala,1604377269,14.77,-90.99,40,68,18.34,64.4
1263370,IN,Mātherān,1604377269,18.98,73.27,20,48,3.27,86
1713850,PH,Entablado,1604377269,15.29,120.87,90,70,4.7,87.8
1610503,TH,Kaeng Khoi,1604377269,14.59,101,0,64,7,86
1261853,IN,Narasannapeta,1604377269,18.42,84.05,6,69,5.12,83.62
1275388,IN,Bodinayakkanur,1604377269,10.02,77.35,11,65,3.98,81.99
1707233,PH,Larap,1604377270,14.3,122.65,100,79,2.93,84.07
1716834,PH,Coron,1604377270,12,120.2,100,72,7.34,84.58
4155751,US,Florida,1604377270,28.75,-82.5,1,71,5.82,53.6
3929631,PE,San Isidro,1604377270,-12.12,-77.05,75,82,8.05,62.6
2444219,NE,Gouré,1604377270,13.98,10.27,91,31,5.01,75
4003703,MX,Jungapeo de Juárez,1604377270,19.45,-100.48,8,65,1.99,55.99
1687868,PH,Santa Rosa Sur,1604377270,14.26,122.72,100,79,2.48,84.58
1693620,PH,Subaan,1604377270,13.08,121.36,100,81,4,84.99
2445488,NE,Dosso,1604377270,13.05,3.19,19,26,7.31,76.46
3526927,MX,Hueytamalco,1604377270,19.95,-97.27,78,68,3.11,60.28
1726979,PH,Bantog,1604377270,16.01,120.69,100,62,6.24,88.25
1254089,IN,Tumkūr,1604377271,13.34,77.1,20,78,4.7,82
1273800,IN,Kadapa,1604377271,14.47,78.82,0,74,3.09,80.6
2460546,ML,Banamba,1604377271,13.55,-7.45,2,30,4.03,71.02
3605950,HN,Liure,1604377271,13.54,-87.09,90,88,9.17,66.2
3615730,NI,Waspán,1604377271,14.74,-83.97,100,96,21.41,75.54
3428068,AR,San Vicente,1604377271,-26.62,-54.13,69,68,2.98,58.19
1261957,IN,Nandikotkūr,1604377271,15.87,78.27,0,63,4.45,81.61
1687291,PH,Sapang Buho,1604377271,15.59,121.12,99,64,2.51,87.42
1253133,IN,Virār,1604377272,19.47,72.8,20,54,4.7,86
3576765,LC,Dennery,1604377271,13.9,-60.89,20,69,20.8,82.4
1703372,PH,Malabago,1604377272,15.97,120.35,96,66,8.05,87.33
1277557,IN,Ballarpur,1604377272,19.83,79.35,0,55,4.83,75.69
5392171,US,San Jose,1604376995,37.34,-121.89,40,63,5.82,64
1715636,PH,Dao,1604377272,11.39,122.69,100,71,5.57,86.9
1272864,IN,Dhārchula,1604377027,29.85,80.53,0,24,3.83,70
1727073,PH,Bansud,1604377272,12.87,121.46,100,73,8.61,85.19
3724439,HT,Grande Rivière du Nord,1604377272,19.58,-72.18,100,87,3.11,75.96
1277939,IN,Bagaha,1604377272,27.1,84.08,69,48,6.85,77.2
